State,County Type,County,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Year
Texas , Nonmetropolitan Counties,Camp,14.0,0.0,4.0,0.0,10.0,43.0,11.0,25.0,7.0,1.0,2023
Texas , Nonmetropolitan Counties,Cass,7.0,0.0,0.0,0.0,7.0,109.0,37.0,50.0,22.0,4.0,2023
Texas , Nonmetropolitan Counties,Castro,1.0,0.0,0.0,0.0,1.0,11.0,3.0,6.0,2.0,0.0,2023
Texas , Nonmetropolitan Counties,Cherokee,78.0,1.0,13.0,2.0,62.0,258.0,49.0,168.0,41.0,0.0,2023
Texas , Nonmetropolitan Counties,Childress,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,2023
Texas , Nonmetropolitan Counties,Coleman,1.0,0.0,0.0,0.0,1.0,11.0,6.0,3.0,2.0,0.0,2023
Texas , Nonmetropolitan Counties,Collingsworth,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Colorado,16.0,0.0,5.0,1.0,10.0,161.0,41.0,89.0,31.0,0.0,2023
Texas , Nonmetropolitan Counties,Comanche,14.0,3.0,6.0,0.0,5.0,61.0,6.0,49.0,6.0,1.0,2023
Texas , Nonmetropolitan Counties,Concho,0.0,0.0,0.0,0.0,0.0,12.0,3.0,8.0,1.0,0.0,2023
Texas , Nonmetropolitan Counties,Cooke,15.0,0.0,5.0,1.0,9.0,68.0,19.0,38.0,11.0,0.0,2023
Texas , Nonmetropolitan Counties,Crane,0.0,0.0,0.0,0.0,0.0,27.0,1.0,23.0,3.0,1.0,2023
Texas , Nonmetropolitan Counties,Crockett,6.0,0.0,1.0,0.0,5.0,34.0,20.0,10.0,4.0,0.0,2023
Texas , Nonmetropolitan Counties,Dallam,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Dawson,2.0,0.0,0.0,0.0,2.0,27.0,5.0,16.0,6.0,0.0,2023
Texas , Nonmetropolitan Counties,Deaf Smith,11.0,0.0,1.0,0.0,10.0,61.0,17.0,24.0,20.0,1.0,2023
Texas , Nonmetropolitan Counties,Delta,17.0,0.0,4.0,0.0,13.0,42.0,12.0,22.0,8.0,0.0,2023
Texas , Nonmetropolitan Counties,DeWitt,16.0,0.0,4.0,2.0,10.0,59.0,17.0,31.0,11.0,0.0,2023
Texas , Nonmetropolitan Counties,Dimmit,24.0,1.0,9.0,0.0,14.0,122.0,33.0,63.0,26.0,4.0,2023
Texas , Nonmetropolitan Counties,Donley,8.0,0.0,0.0,0.0,8.0,16.0,4.0,7.0,5.0,0.0,2023
Texas , Nonmetropolitan Counties,Eastland,30.0,0.0,1.0,1.0,28.0,46.0,11.0,27.0,8.0,2.0,2023
Texas , Nonmetropolitan Counties,Edwards,6.0,0.0,0.0,0.0,6.0,25.0,8.0,10.0,7.0,1.0,2023
Texas , Nonmetropolitan Counties,Erath,20.0,1.0,6.0,0.0,13.0,47.0,13.0,29.0,5.0,0.0,2023
Texas , Nonmetropolitan Counties,Fannin,62.0,0.0,1.0,2.0,59.0,117.0,24.0,78.0,15.0,5.0,2023
Texas , Nonmetropolitan Counties,Fayette,26.0,0.0,13.0,0.0,13.0,85.0,16.0,52.0,17.0,0.0,2023
Texas , Nonmetropolitan Counties,Fisher,7.0,0.0,0.0,0.0,7.0,23.0,8.0,12.0,3.0,0.0,2023
Texas , Nonmetropolitan Counties,Floyd,7.0,0.0,3.0,0.0,4.0,23.0,8.0,15.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Foard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Franklin,14.0,1.0,4.0,0.0,9.0,38.0,13.0,21.0,4.0,0.0,2023
Texas , Nonmetropolitan Counties,Freestone,30.0,0.0,3.0,0.0,27.0,65.0,13.0,38.0,14.0,0.0,2023
Texas , Nonmetropolitan Counties,Frio,8.0,0.0,1.0,2.0,5.0,84.0,28.0,26.0,30.0,0.0,2023
Texas , Nonmetropolitan Counties,Gaines,12.0,1.0,3.0,0.0,8.0,70.0,10.0,51.0,9.0,1.0,2023
Texas , Nonmetropolitan Counties,Gillespie,10.0,0.0,5.0,1.0,4.0,30.0,8.0,17.0,5.0,0.0,2023
Texas , Nonmetropolitan Counties,Glasscock,0.0,0.0,0.0,0.0,0.0,57.0,19.0,26.0,12.0,0.0,2023
Texas , Nonmetropolitan Counties,Gonzales,38.0,1.0,5.0,1.0,31.0,105.0,30.0,57.0,18.0,0.0,2023
Texas , Nonmetropolitan Counties,Gray,4.0,0.0,2.0,0.0,2.0,37.0,11.0,15.0,11.0,0.0,2023
Texas , Nonmetropolitan Counties,Grimes,60.0,1.0,23.0,1.0,35.0,169.0,76.0,59.0,34.0,1.0,2023
Texas , Nonmetropolitan Counties,Hall,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,1.0,0.0,2023
Texas , Nonmetropolitan Counties,Hamilton,4.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,0.0,2023
Texas , Nonmetropolitan Counties,Hansford,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Hardeman,0.0,0.0,0.0,0.0,0.0,14.0,4.0,8.0,2.0,0.0,2023
Texas , Nonmetropolitan Counties,Hartley,3.0,0.0,0.0,0.0,3.0,14.0,0.0,11.0,3.0,0.0,2023
Texas , Nonmetropolitan Counties,Haskell,1.0,0.0,1.0,0.0,0.0,16.0,4.0,8.0,4.0,0.0,2023
Texas , Nonmetropolitan Counties,Hemphill,0.0,0.0,0.0,0.0,0.0,14.0,6.0,8.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Henderson,161.0,2.0,56.0,5.0,98.0,522.0,180.0,230.0,112.0,2.0,2023
Texas , Nonmetropolitan Counties,Hill,44.0,1.0,15.0,1.0,27.0,229.0,54.0,151.0,24.0,2.0,2023
Texas , Nonmetropolitan Counties,Hood,94.0,5.0,13.0,2.0,74.0,329.0,59.0,237.0,33.0,0.0,2023
Texas , Nonmetropolitan Counties,Hopkins,19.0,0.0,7.0,0.0,12.0,33.0,6.0,15.0,12.0,0.0,2023
Texas , Nonmetropolitan Counties,Houston,19.0,0.0,1.0,0.0,18.0,104.0,23.0,59.0,22.0,0.0,2023
Texas , Nonmetropolitan Counties,Howard,49.0,2.0,2.0,0.0,45.0,284.0,48.0,198.0,38.0,1.0,2023
Texas , Nonmetropolitan Counties,Hutchinson,13.0,0.0,1.0,0.0,12.0,39.0,11.0,23.0,5.0,1.0,2023
Texas , Nonmetropolitan Counties,Jack,10.0,0.0,0.0,0.0,10.0,8.0,3.0,3.0,2.0,3.0,2023
Texas , Nonmetropolitan Counties,Jackson,7.0,1.0,2.0,0.0,4.0,39.0,12.0,22.0,5.0,0.0,2023
Texas , Nonmetropolitan Counties,Jasper,21.0,0.0,3.0,0.0,18.0,171.0,69.0,75.0,27.0,1.0,2023
Texas , Nonmetropolitan Counties,Jeff Davis,7.0,0.0,0.0,0.0,7.0,14.0,5.0,8.0,1.0,0.0,2023
Texas , Nonmetropolitan Counties,Jim Hogg,6.0,0.0,0.0,0.0,6.0,34.0,25.0,7.0,2.0,0.0,2023
Texas , Nonmetropolitan Counties,Jim Wells,80.0,1.0,12.0,4.0,63.0,228.0,89.0,99.0,40.0,8.0,2023
Texas , Nonmetropolitan Counties,Karnes,5.0,0.0,1.0,1.0,3.0,38.0,20.0,11.0,7.0,4.0,2023
Texas , Nonmetropolitan Counties,Kenedy,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2023
Texas , Nonmetropolitan Counties,Kerr,37.0,1.0,10.0,1.0,25.0,175.0,45.0,110.0,20.0,0.0,2023
Texas , Nonmetropolitan Counties,Kimble,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,7.0,0.0,2023
Texas , Nonmetropolitan Counties,King,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Kinney,1.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,0.0,2023
Texas , Nonmetropolitan Counties,Kleberg,13.0,0.0,2.0,2.0,9.0,40.0,7.0,28.0,5.0,0.0,2023
Texas , Nonmetropolitan Counties,Lamar,47.0,1.0,3.0,1.0,42.0,92.0,25.0,52.0,15.0,0.0,2023
Texas , Nonmetropolitan Counties,Lamb,6.0,0.0,0.0,1.0,5.0,40.0,7.0,26.0,7.0,0.0,2023
Texas , Nonmetropolitan Counties,Lavaca,15.0,1.0,6.0,0.0,8.0,50.0,12.0,33.0,5.0,0.0,2023
Texas , Nonmetropolitan Counties,Lee,19.0,0.0,5.0,0.0,14.0,86.0,36.0,43.0,7.0,0.0,2023
Texas , Nonmetropolitan Counties,Leon,16.0,1.0,1.0,0.0,14.0,135.0,55.0,62.0,18.0,2.0,2023
Texas , Nonmetropolitan Counties,Limestone,64.0,1.0,22.0,2.0,39.0,134.0,56.0,68.0,10.0,1.0,2023
Texas , Nonmetropolitan Counties,Lipscomb,1.0,0.0,0.0,0.0,1.0,10.0,6.0,4.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Live Oak,12.0,1.0,2.0,0.0,9.0,57.0,24.0,33.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Llano,35.0,4.0,10.0,0.0,21.0,113.0,21.0,72.0,20.0,1.0,2023
Texas , Nonmetropolitan Counties,Loving,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Madison,7.0,0.0,2.0,0.0,5.0,46.0,18.0,20.0,8.0,1.0,2023
Texas , Nonmetropolitan Counties,Mason,2.0,0.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Matagorda,78.0,1.0,6.0,3.0,68.0,207.0,47.0,121.0,39.0,1.0,2023
Texas , Nonmetropolitan Counties,McCulloch,1.0,0.0,1.0,0.0,0.0,19.0,12.0,5.0,2.0,1.0,2023
Texas , Nonmetropolitan Counties,Milam,15.0,0.0,1.0,1.0,13.0,54.0,12.0,34.0,8.0,2.0,2023
Texas , Nonmetropolitan Counties,Mills,12.0,0.0,0.0,0.0,12.0,22.0,9.0,11.0,2.0,0.0,2023
Texas , Nonmetropolitan Counties,Montague,18.0,1.0,1.0,0.0,16.0,73.0,23.0,47.0,3.0,2.0,2023
Texas , Nonmetropolitan Counties,Moore,5.0,0.0,0.0,0.0,5.0,49.0,6.0,27.0,16.0,0.0,2023
Texas , Nonmetropolitan Counties,Morris,14.0,0.0,0.0,1.0,13.0,54.0,26.0,23.0,5.0,1.0,2023
Texas , Nonmetropolitan Counties,Motley,1.0,0.0,1.0,0.0,0.0,27.0,23.0,4.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Nacogdoches,36.0,0.0,10.0,2.0,24.0,160.0,33.0,111.0,16.0,0.0,2023
Texas , Nonmetropolitan Counties,Navarro,46.0,3.0,8.0,0.0,35.0,167.0,53.0,95.0,19.0,4.0,2023
Texas , Nonmetropolitan Counties,Newton,5.0,0.0,1.0,0.0,4.0,27.0,12.0,12.0,3.0,0.0,2023
Texas , Nonmetropolitan Counties,Nolan,6.0,0.0,0.0,1.0,5.0,37.0,8.0,26.0,3.0,0.0,2023
Texas , Nonmetropolitan Counties,Ochiltree,3.0,0.0,2.0,0.0,1.0,11.0,2.0,7.0,2.0,0.0,2023
Texas , Nonmetropolitan Counties,Palo Pinto,39.0,0.0,4.0,2.0,33.0,138.0,41.0,78.0,19.0,0.0,2023
Texas , Nonmetropolitan Counties,Panola,17.0,0.0,0.0,1.0,16.0,45.0,9.0,24.0,12.0,0.0,2023
Texas , Nonmetropolitan Counties,Parmer,3.0,0.0,1.0,0.0,2.0,17.0,5.0,10.0,2.0,0.0,2023
Texas , Nonmetropolitan Counties,Pecos,17.0,0.0,3.0,0.0,14.0,37.0,3.0,31.0,3.0,1.0,2023
Texas , Nonmetropolitan Counties,Polk,92.0,4.0,29.0,6.0,53.0,422.0,119.0,230.0,73.0,1.0,2023
Texas , Nonmetropolitan Counties,Presidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Rains,17.0,0.0,3.0,1.0,13.0,18.0,8.0,10.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Reagan,4.0,0.0,1.0,0.0,3.0,33.0,4.0,26.0,3.0,0.0,2023
Texas , Nonmetropolitan Counties,Real,2.0,0.0,0.0,0.0,2.0,32.0,7.0,19.0,6.0,1.0,2023
Texas , Nonmetropolitan Counties,Red River,18.0,1.0,2.0,0.0,15.0,55.0,15.0,34.0,6.0,0.0,2023
Texas , Nonmetropolitan Counties,Reeves,10.0,0.0,1.0,0.0,9.0,134.0,13.0,101.0,20.0,0.0,2023
Texas , Nonmetropolitan Counties,Refugio,4.0,0.0,1.0,0.0,3.0,26.0,9.0,11.0,6.0,0.0,2023
Texas , Nonmetropolitan Counties,Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Runnels,0.0,0.0,0.0,0.0,0.0,15.0,8.0,3.0,4.0,1.0,2023
Texas , Nonmetropolitan Counties,Sabine,19.0,0.0,7.0,0.0,12.0,50.0,14.0,31.0,5.0,1.0,2023
Texas , Nonmetropolitan Counties,San Augustine,10.0,1.0,2.0,0.0,7.0,37.0,17.0,16.0,4.0,1.0,2023
Texas , Nonmetropolitan Counties,Schleicher,3.0,0.0,0.0,0.0,3.0,6.0,1.0,4.0,1.0,0.0,2023
Texas , Nonmetropolitan Counties,Scurry,5.0,0.0,0.0,0.0,5.0,41.0,8.0,31.0,2.0,0.0,2023
Texas , Nonmetropolitan Counties,Shackelford,4.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Shelby,18.0,0.0,1.0,1.0,16.0,88.0,29.0,52.0,7.0,1.0,2023
Texas , Nonmetropolitan Counties,Somervell,5.0,1.0,1.0,0.0,3.0,63.0,16.0,46.0,1.0,0.0,2023
Texas , Nonmetropolitan Counties,Starr,74.0,2.0,7.0,7.0,58.0,171.0,69.0,83.0,19.0,1.0,2023
Texas , Nonmetropolitan Counties,Stephens,5.0,0.0,1.0,0.0,4.0,29.0,11.0,16.0,2.0,0.0,2023
Texas , Nonmetropolitan Counties,Sterling,2.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,4.0,0.0,2023
Texas , Nonmetropolitan Counties,Sutton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Swisher,0.0,0.0,0.0,0.0,0.0,13.0,7.0,3.0,3.0,0.0,2023
Texas , Nonmetropolitan Counties,Terrell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Terry,2.0,0.0,0.0,0.0,2.0,28.0,12.0,16.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Throckmorton,1.0,0.0,1.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Titus,40.0,0.0,7.0,1.0,32.0,107.0,21.0,72.0,14.0,1.0,2023
Texas , Nonmetropolitan Counties,Trinity,21.0,0.0,3.0,0.0,18.0,107.0,40.0,57.0,10.0,1.0,2023
Texas , Nonmetropolitan Counties,Tyler,19.0,0.0,4.0,0.0,15.0,116.0,45.0,41.0,30.0,3.0,2023
Texas , Nonmetropolitan Counties,Upton,4.0,0.0,3.0,0.0,1.0,19.0,6.0,11.0,2.0,0.0,2023
Texas , Nonmetropolitan Counties,Uvalde,16.0,0.0,5.0,1.0,10.0,65.0,16.0,34.0,15.0,1.0,2023
Texas , Nonmetropolitan Counties,Val Verde,50.0,1.0,16.0,5.0,28.0,139.0,53.0,70.0,16.0,1.0,2023
Texas , Nonmetropolitan Counties,Van Zandt,40.0,1.0,9.0,0.0,30.0,203.0,60.0,130.0,13.0,1.0,2023
Texas , Nonmetropolitan Counties,Walker,50.0,2.0,14.0,0.0,34.0,243.0,84.0,105.0,54.0,1.0,2023
Texas , Nonmetropolitan Counties,Ward,11.0,1.0,6.0,1.0,3.0,142.0,25.0,104.0,13.0,0.0,2023
Texas , Nonmetropolitan Counties,Washington,25.0,0.0,1.0,0.0,24.0,86.0,26.0,51.0,9.0,1.0,2023
Texas , Nonmetropolitan Counties,Wharton,39.0,0.0,2.0,3.0,34.0,255.0,57.0,152.0,46.0,3.0,2023
Texas , Nonmetropolitan Counties,Wheeler,11.0,0.0,4.0,0.0,7.0,19.0,7.0,8.0,4.0,0.0,2023
Texas , Nonmetropolitan Counties,Wilbarger,2.0,0.0,1.0,1.0,0.0,9.0,3.0,4.0,2.0,0.0,2023
Texas , Nonmetropolitan Counties,Willacy,15.0,0.0,1.0,0.0,14.0,40.0,16.0,18.0,6.0,0.0,2023
Texas , Nonmetropolitan Counties,Winkler,9.0,0.0,2.0,2.0,5.0,54.0,6.0,39.0,9.0,0.0,2023
Texas , Nonmetropolitan Counties,Wood,58.0,0.0,14.0,3.0,41.0,177.0,61.0,89.0,27.0,0.0,2023
Texas , Nonmetropolitan Counties,Yoakum,16.0,0.0,0.0,0.0,16.0,31.0,2.0,29.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Young,4.0,0.0,2.0,0.0,2.0,8.0,2.0,5.0,1.0,0.0,2023
Texas , Nonmetropolitan Counties,Zapata,7.0,0.0,0.0,0.0,7.0,71.0,19.0,52.0,0.0,0.0,2023
Texas , Nonmetropolitan Counties,Zavala,22.0,0.0,4.0,1.0,17.0,29.0,12.0,9.0,8.0,0.0,2023
Utah , Metropolitan Counties,Cache,72.0,1.0,13.0,0.0,58.0,222.0,21.0,180.0,21.0,2.0,2023
Utah , Metropolitan Counties,Davis,35.0,0.0,15.0,3.0,17.0,137.0,20.0,106.0,11.0,1.0,2023
Utah , Metropolitan Counties,Salt Lake County Unified Police Department,454.0,1.0,86.0,69.0,298.0,4262.0,496.0,3249.0,517.0,17.0,2023
Utah , Metropolitan Counties,Tooele,54.0,0.0,22.0,1.0,31.0,260.0,23.0,212.0,25.0,1.0,2023
Utah , Metropolitan Counties,Utah,79.0,1.0,28.0,4.0,46.0,347.0,35.0,291.0,21.0,1.0,2023
Utah , Metropolitan Counties,Washington,38.0,0.0,7.0,2.0,29.0,102.0,17.0,73.0,12.0,0.0,2023
Utah , Metropolitan Counties,Weber,114.0,2.0,39.0,6.0,67.0,460.0,92.0,337.0,31.0,0.0,2023
Utah , Nonmetropolitan Counties,Beaver,6.0,0.0,3.0,0.0,3.0,48.0,11.0,31.0,6.0,0.0,2023
Utah , Nonmetropolitan Counties,Box Elder,13.0,0.0,7.0,0.0,6.0,82.0,20.0,51.0,11.0,2.0,2023
Utah , Nonmetropolitan Counties,Carbon,15.0,0.0,3.0,0.0,12.0,33.0,5.0,25.0,3.0,0.0,2023
Utah , Nonmetropolitan Counties,Duchesne,56.0,2.0,10.0,0.0,44.0,199.0,28.0,153.0,18.0,1.0,2023
Utah , Nonmetropolitan Counties,Emery,14.0,0.0,2.0,0.0,12.0,59.0,12.0,45.0,2.0,0.0,2023
Utah , Nonmetropolitan Counties,Garfield,9.0,0.0,1.0,0.0,8.0,31.0,4.0,24.0,3.0,2.0,2023
Utah , Nonmetropolitan Counties,Grand,17.0,0.0,8.0,0.0,9.0,43.0,9.0,32.0,2.0,0.0,2023
Utah , Nonmetropolitan Counties,Iron,39.0,1.0,5.0,1.0,32.0,152.0,69.0,65.0,18.0,1.0,2023
Utah , Nonmetropolitan Counties,Kane,13.0,0.0,1.0,1.0,11.0,15.0,1.0,12.0,2.0,0.0,2023
Utah , Nonmetropolitan Counties,Millard,25.0,0.0,6.0,0.0,19.0,118.0,19.0,86.0,13.0,1.0,2023
Utah , Nonmetropolitan Counties,San Juan,14.0,1.0,1.0,0.0,12.0,5.0,0.0,3.0,2.0,0.0,2023
Utah , Nonmetropolitan Counties,Sanpete,20.0,0.0,10.0,0.0,10.0,46.0,1.0,32.0,13.0,0.0,2023
Utah , Nonmetropolitan Counties,Sevier,7.0,0.0,1.0,0.0,6.0,37.0,6.0,27.0,4.0,0.0,2023
Utah , Nonmetropolitan Counties,Summit,62.0,0.0,38.0,3.0,21.0,279.0,25.0,235.0,19.0,0.0,2023
Utah , Nonmetropolitan Counties,Uintah,38.0,0.0,8.0,2.0,28.0,97.0,8.0,79.0,10.0,1.0,2023
Utah , Nonmetropolitan Counties,Wasatch,33.0,1.0,10.0,1.0,21.0,75.0,11.0,51.0,13.0,1.0,2023
Vermont , Metropolitan Counties,Chittenden,1.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,2023
Vermont , Metropolitan Counties,Franklin,14.0,0.0,1.0,1.0,12.0,188.0,17.0,169.0,2.0,0.0,2023
Vermont , Metropolitan Counties,Grand Isle,1.0,0.0,0.0,0.0,1.0,17.0,1.0,16.0,0.0,0.0,2023
Vermont , Nonmetropolitan Counties,Addison,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2023
Vermont , Nonmetropolitan Counties,Bennington,0.0,0.0,0.0,0.0,0.0,9.0,2.0,7.0,0.0,0.0,2023
Vermont , Nonmetropolitan Counties,Caledonia,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2023
Vermont , Nonmetropolitan Counties,Essex,4.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,2023
Vermont , Nonmetropolitan Counties,Lamoille,5.0,0.0,0.0,0.0,5.0,56.0,6.0,49.0,1.0,0.0,2023
Vermont , Nonmetropolitan Counties,Orange,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2023
Vermont , Nonmetropolitan Counties,Orleans,4.0,0.0,3.0,0.0,1.0,57.0,6.0,50.0,1.0,0.0,2023
Vermont , Nonmetropolitan Counties,Rutland,3.0,0.0,1.0,0.0,2.0,17.0,3.0,14.0,0.0,0.0,2023
Vermont , Nonmetropolitan Counties,Washington,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,2023
Vermont , Nonmetropolitan Counties,Windham,1.0,0.0,1.0,0.0,0.0,8.0,2.0,5.0,1.0,0.0,2023
Vermont , Nonmetropolitan Counties,Windsor,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2023
Virginia , Metropolitan Counties,Albemarle County Police Department,145.0,8.0,43.0,17.0,77.0,1826.0,100.0,1607.0,119.0,10.0,2023
Virginia , Metropolitan Counties,Amelia,15.0,0.0,5.0,2.0,8.0,123.0,13.0,88.0,22.0,0.0,2023
Virginia , Metropolitan Counties,Amherst,75.0,3.0,15.0,2.0,55.0,277.0,14.0,220.0,43.0,1.0,2023
Virginia , Metropolitan Counties,Appomattox,17.0,0.0,0.0,0.0,17.0,83.0,8.0,75.0,0.0,2.0,2023
Virginia , Metropolitan Counties,Arlington County Police Department,652.0,2.0,63.0,253.0,334.0,4245.0,184.0,3663.0,398.0,5.0,2023
Virginia , Metropolitan Counties,Augusta,75.0,0.0,24.0,4.0,47.0,636.0,125.0,446.0,65.0,4.0,2023
Virginia , Metropolitan Counties,Bedford,85.0,0.0,9.0,5.0,71.0,405.0,94.0,267.0,44.0,5.0,2023
Virginia , Metropolitan Counties,Botetourt,48.0,2.0,10.0,0.0,36.0,239.0,21.0,206.0,12.0,1.0,2023
Virginia , Metropolitan Counties,Campbell,75.0,0.0,14.0,3.0,58.0,492.0,39.0,396.0,57.0,4.0,2023
Virginia , Metropolitan Counties,Charles City,8.0,0.0,1.0,0.0,7.0,35.0,6.0,27.0,2.0,1.0,2023
Virginia , Metropolitan Counties,Chesterfield County Police Department,765.0,6.0,109.0,102.0,548.0,5886.0,539.0,4670.0,677.0,31.0,2023
Virginia , Metropolitan Counties,Clarke,2.0,0.0,0.0,0.0,2.0,41.0,2.0,37.0,2.0,0.0,2023
Virginia , Metropolitan Counties,Craig,5.0,0.0,2.0,0.0,3.0,28.0,5.0,21.0,2.0,1.0,2023
Virginia , Metropolitan Counties,Culpeper,26.0,0.0,2.0,1.0,23.0,103.0,8.0,81.0,14.0,0.0,2023
Virginia , Metropolitan Counties,Dinwiddie,101.0,0.0,4.0,6.0,91.0,293.0,47.0,225.0,21.0,2.0,2023
Virginia , Metropolitan Counties,Fairfax County Police Department,1323.0,18.0,188.0,444.0,673.0,17969.0,691.0,15729.0,1549.0,28.0,2023
Virginia , Metropolitan Counties,Fauquier,50.0,0.0,13.0,2.0,35.0,184.0,18.0,152.0,14.0,1.0,2023
Virginia , Metropolitan Counties,Floyd,9.0,0.0,2.0,0.0,7.0,71.0,14.0,46.0,11.0,0.0,2023
Virginia , Metropolitan Counties,Fluvanna,40.0,2.0,13.0,0.0,25.0,166.0,21.0,136.0,9.0,0.0,2023
Virginia , Metropolitan Counties,Franklin,47.0,0.0,19.0,2.0,26.0,336.0,50.0,235.0,51.0,1.0,2023
Virginia , Metropolitan Counties,Frederick,43.0,2.0,8.0,5.0,28.0,811.0,102.0,640.0,69.0,2.0,2023
Virginia , Metropolitan Counties,Giles,16.0,0.0,4.0,0.0,12.0,63.0,10.0,48.0,5.0,1.0,2023
Virginia , Metropolitan Counties,Gloucester,46.0,3.0,19.0,1.0,23.0,426.0,17.0,384.0,25.0,5.0,2023
Virginia , Metropolitan Counties,Goochland,21.0,0.0,7.0,1.0,13.0,164.0,8.0,146.0,10.0,1.0,2023
Virginia , Metropolitan Counties,Greene,19.0,0.0,6.0,0.0,13.0,148.0,11.0,123.0,14.0,1.0,2023
Virginia , Metropolitan Counties,Hanover,199.0,0.0,40.0,3.0,156.0,996.0,44.0,904.0,48.0,5.0,2023
Virginia , Metropolitan Counties,Henrico County Police Department,641.0,24.0,33.0,106.0,478.0,7413.0,463.0,6220.0,730.0,39.0,2023
Virginia , Metropolitan Counties,Isle of Wight,40.0,3.0,2.0,1.0,34.0,165.0,8.0,134.0,23.0,3.0,2023
Virginia , Metropolitan Counties,James City County Police Department,96.0,0.0,16.0,16.0,64.0,656.0,28.0,614.0,14.0,9.0,2023
Virginia , Metropolitan Counties,King and Queen,8.0,0.0,0.0,0.0,8.0,33.0,5.0,26.0,2.0,0.0,2023
Virginia , Metropolitan Counties,King William,20.0,0.0,2.0,0.0,18.0,60.0,4.0,51.0,5.0,0.0,2023
Virginia , Metropolitan Counties,Loudoun,293.0,2.0,77.0,38.0,176.0,2535.0,109.0,2212.0,214.0,36.0,2023
Virginia , Metropolitan Counties,Mathews,2.0,0.0,1.0,0.0,1.0,70.0,26.0,40.0,4.0,2.0,2023
Virginia , Metropolitan Counties,Montgomery,66.0,0.0,20.0,1.0,45.0,247.0,36.0,175.0,36.0,4.0,2023
Virginia , Metropolitan Counties,Nelson,38.0,0.0,5.0,1.0,32.0,119.0,27.0,83.0,9.0,0.0,2023
Virginia , Metropolitan Counties,New Kent,40.0,0.0,6.0,0.0,34.0,178.0,16.0,154.0,8.0,0.0,2023
Virginia , Metropolitan Counties,Powhatan,36.0,0.0,5.0,0.0,31.0,184.0,10.0,167.0,7.0,1.0,2023
Virginia , Metropolitan Counties,Prince George County Police Department,141.0,2.0,16.0,8.0,115.0,440.0,49.0,321.0,70.0,4.0,2023
Virginia , Metropolitan Counties,Prince William County Police Department,1297.0,24.0,115.0,250.0,908.0,6468.0,401.0,5205.0,862.0,40.0,2023
